0,However please be aware that if you stop your Old Bank redirecting a payment to us this will mean that your Old Bank will stop redirecting any and all future payments and requests for payments to us from that date
0,We can close your account with at least 2 months' notice
0,These transfers are normally sent instantly and are expected to arrive in your recipient’s wallet within 30 minutes but can sometimes take up to a day
0,You are responsible for your Wise Account after closure
0,When you make a payment to someone else's bank account if you provide your payment before 1pm on a business day we will receive your payment instruction immediately
0,You have 14 days to cancel this Agreement without giving us a reason
0,You may also be entitled to use the European Commission’s Online Dispute Resolution platform to resolve your complaint
0,There are two different overdraft services available on your current account
1,We may place certain limits on your Wise Account depending on your country of residence verification status or other legal considerations
0,You may also be able to refer your complaint to the Financial Ombudsman Service
0,Your individual use of the Hub may be suspended if we suspect your use of the Hub has been fraudulent or is being conducted in an unauthorised way
0,We will aim to provide you with a decision as quickly as we can
0,We’re sorry if we haven’t provided you with the service you expect
0,If you do not inform us of any changes you may not receive important account information including notices of changes
1,Automatic enrollment in overdraft protection is subject to eligibility requirements and may be changed or discontinued at the bank's discretion
1,Minimum overdraft fee of $36 may apply
0,We will only share your information where it is necessary for us to carry out our lawful business activities or where it is necessary to comply with laws and regulations that apply to us
0,We may call you or send you a text message to verify your contact details when you register on the Hub and/or open a Hub Account
0,We will be liable to you including to refund any interest and charges that you incur on your accounts as a result of the payment or transaction not being made correctly on time if the error was our fault
0,These will end when we sign this agreement and apply this loan to repay everything you owe under those agreements
0,The Model Portfolio Manager can’t change the Model Portfolio that Your Portfolios reference from one Model Portfolio to another - only your Adviser can do this with your agreement
0,If incorrect details are provided for a Money Transfer or Balance Transfer it may not be completed or payment may go to the wrong account
0,We will treat a Payment Instruction as received from you or if applicable the person requesting a payment from you at the time that instruction is actually received by us
0,the ongoing Financial Planning Services will cease
1,We don't need to tell you before we do this and we may also provide details about you to the sender's bank to help them get the money back
1,We may adjust your card's spending limits at our discretion without prior notice except when required by law
0,We collect and process your name address contact details and give you a new account number and sort code
0,If you use a different payment method for the final transaction it may take up to 7 days to release the blocked funds
0,Some payments that would take your main available balance below zero may still go through including offline payments
1,Disputes settled by binding arbitration only
0,We won’t tell you where doing so would compromise our reasonable security measures or otherwise be unlawful
0,You cannot exceed your available Wise Account funds when making purchases or withdrawals
0,You must inform your bank immediately if you become aware of any unauthorised use of your Wise Account or if your Wise Account information is lost or stolen
0,Santander UK plc has as your agent appointed the Model Portfolio Manager to manage the Model Portfolios
0,Past performance is not a reliable indicator of future results
0,Information applicable to individual Funds is included in the relevant Fund Prospectus
0,The one exception to this is UK direct debits which can be cancelled at any time before 3pm on the day they are due to be paid
0,You can’t cancel a payment after it is made
0,You may cancel your Money Transfer by following the instructions set out in our Help Centre
0,Generally once authorised a transaction cannot be stopped although we may be able to stop it if we receive satisfactory evidence that it has been cancelled
0,We recommend that you contact the supplier to set up a new recurring payment to ensure any service you receive e.g. insurance is not interrupted
1,The company retains the right to modify or terminate the service at any time without notice
0,To the extent permissible by law if you use our Services for any commercial or business purpose we will have no liability to you for any loss of profit loss of business business interruption loss of business opportunity or similar
0,Confirmation of currency conversion order
0,A beneficiary is an individual who the funds held in the account may eventually belong to
1,Interest rates are subject to change without prior notice
0,When applying for a credit card you must have permission to give information about any third party named on the application form
0,Your payments must meet the minimums stated in the Santander Investment Hub Key Features Document or Product Guide
0,You are in control of your direct debit
0,Maintain your device’s operating systems with regular security updates provided by the operating system provider
0,We may carry out further checks on an ad-hoc basis
0,Payment Details means the details you need to give us to either pay money into your account or to send money or make withdrawals out of your account
1,Account holders waive rights to compensation for service interruptions
0,Depending on the date it could mean that your last repayment is collected after the original date that your loan agreement was due to end
1,Reversal or chargeback may occur where the funds added to your Wise Account are Reversed by Wise or Reversed to or subject to a chargeback by the person paying you the money or the payment provider
1,The lender reserves the right to accelerate the maturity of the loan and demand full payment at any time without cause
0,You must pay the charges and comply with these terms and conditions
0,You can ask us to de-register you from this service by logging into Online Banking visiting a branch or by calling us
0,The Model Portfolio Manager will only provide any required regulatory reporting or notifications to Santander UK plc as its client
0,Each month you must pay at least the Minimum Payment shown on your statement
0,How we protect your money
0,We’ll then move the transaction or Balance Transfer amount to a plan and you’ll pay a monthly fee and a fixed instalment on top of your normal monthly Minimum Payment
0,If you have a Revolut Card we will let you know about any changes to our system that will affect your ability to use the card
0,If you become incapable of managing your affairs we may allow a person appointed by the Court to manage your affairs to operate your Hub and the Hub Accounts within it
0,Some accounts may have restrictions on the number of account holders please ask us for details if this information is not set out in your Specific Conditions
0,You have a legal right to repay your loan or part of your loan early under Section 94 of the Consumer Credit Act 1974
1,You waive your right to a court hearing
0,Information we need to pay in a cheque Your account number and sort code
0,You can find details of whether your account is a Payment Account or Nonpayment Account on our website
0,Dependent on your particular account type this can include Arranged Overdraft Usage Fees Unarranged Overdraft Usage Fees fees for allowing or refusing a payment despite/due to lack of funds in your account
0,This number can also be found in the Key Facts Document your statement your card carrier and on our website
0,Note 1 These services are dealt with by Head Office rather than your local branch so please allow ten Working Days from receipt of written request and payment
0,We or the Associate company will send a personal notice to you
1,Interest rates and account benefits are subject to unilateral adjustment by the bank
0,All account holders are responsible for any money owed on the account
0,Working Day means any day other than a Saturday a Sunday or English public holiday
0,We can only process your money transfer if we hold or have received sufficient cleared funds in accordance with this agreement and the instructions provided
0,a fundamental change to the method of calculation of an index
0,If we close the cash JISA we must follow the ISA Regulations
0,These include imposing contractual obligations of adequacy or requiring the recipient to subscribe or be certified with an ‘international framework’ of protection
0,If you or we close your account we will give you at least 60 days to withdraw the money we hold for you unless there are reasons preventing the transfer
0,We get the payment order the working day before we take the money from your account
0,An account with more than one trustee can be set up with the trustees choosing either ‘Either/Any’ or ‘Combined’ access
0,You accept that the performance data and other information available via the Hub is delayed and may not be accurate or up to date
0,You should quote this number when communicating with us about a particular Money Transfer or other transaction
0,It is important that you notify us of any name address email or mobile phone number changes
0,You can take out a specific cash value a percentage of your portfolio’s value or set up a regular withdrawal
0,We may make changes to the Charges Tariff including introducing new fees or charges
0,Charges apply in respect of the underlying investments in your portfolio assets which include annual management charges and other fees
0,Information provided via the Hub for Investments held or managed by a third party will be provided on an execution only basis and we will not provide you with any advice or recommendations
1,Interest rate adjustments may occur with or without notice to the account holder
0,We will then close your Hub Account and you will no longer be able to use the Hub to view or manage your Investments
1,Rollover occurs automatically upon maturity
0,Please see the Charges Tariff for details of the Cash Fee
0,These limits can change from time to time
0,In certain circumstances we may withdraw an Account Investment or Fund from the range of investments available for future investment
0,If your savings account has a cash card or you can use the phone or the internet to run the account all account holders can take money out of the account without telling each other
0,Details will also be available on our website
0,With any other savings account you can choose whether all account holders have to sign to take money out or whether just one signature is enough
0,This will be done in accordance with the investment strategies as set out in the Model Portfolio Management Agreement agreed between Santander UK plc and the Model Portfolio Manager
0,Tell us if a transaction from or payment to your account is not correctly made
1,Prepayment of the loan is permitted only with the lender's prior written consent and may be subject to a prepayment penalty
0,This fee will be calculated in real time and shown to you in the app before you make the payment
1,Rates variable based on market conditions
0,If you’ve given us an investment instruction your money remains in the client money account until the deal settles and the money is transferred directly from the client money account in order to pay the settlement amount
0,To protect the security or integrity of our business operations
0,A ‘notice account’ is an account where you have to give notice before you can make payments out of your account or close the account
0,We and our service providers are not liable for payments made to incorrect accounts due to inaccurate information
0,We’ll normally make the change within 5 Working days
0,To access the online and mobile services you will need to accept the conditions of use and use your Personal Security Details
1,We can charge you our reasonable costs in trying to collect the loan amount from you including legal costs and costs finding you
0,the amount of any fees for the payment transaction payable by you and where applicable a breakdown of those fees and
0,The loan funds will be paid directly to your existing credit card account shown in your credit agreement
0,You must notify us in writing or by calling us if you change your name address telephone number or email address
0,You can change the PIN for your cash card or debit card at any LINK cash machine which has a PIN Service facility
0,You are investing in sterling
0,The rights to the cash JISA belong to the Child
1,You cannot choose how a payment is applied to your account
0,Note 3 The account holder a third party or another bank may request confirmation in writing on the status of your account what account is held when the account was opened what the current balance is
0,You will be responsible to us for any loss we suffer as a result of any fraudulent breach by you or where you intentionally or gross negligently fail to comply with these Terms and Conditions
0,You appoint us as your custodian to hold the Account Investments in your Investment Account on your behalf
0,If you wish to place a stop on a cheque drawn on your Old Account after the Switch Date you must contact us to make this request
1,Rewards program subject to change or termination without notice
0,There are a number of parties involved in providing this Service to you namely SIM Santander UK plc The Model Portfolio Manager The Nominee SIM
0,You can revoke your consent at any time via the Revolut app
1,Even if you have used these funds to make a withdrawal or make a payment we may still be able to take the money back out of your account
0,Personal Security Details means any personal details or security process that we ask you to use to confirm your identity or authorise a Payment Instruction to us
0,It’s flexible enough for all of you to run things the way you want them
0,It also helps us resolve any queries you may have
0,Sometimes we might also need to perform checks on other parties involved in a particular transaction for example on your recipient
0,As a result it is important that you check that any TPP you use is authorised to access your account
0,If the Payment Instruction is received by us after the relevant cut off times it will be treated as having been received on the following Working Day
0,You're sharing a Monzo Joint Account with someone who has done at least one of the above
0,You'll need to tell us within 8 weeks of the transaction and give us any information we reasonably ask for to investigate
0,If we appoint others a we’ll keep responsibility for the way these duties are carried out and b we’ll make sure we’re satisfied that the Associate company or other company is able to carry out the duties
0,You can instruct a TPP to access information on your accounts with us or make payments from your accounts with us as long as it has identified itself to us and acted in accordance with the relevant regulatory requirements
1,Excessive withdrawal fees may be assessed on savings accounts
0,The issuance of the digital Card is free of charge and there are no monthly or annual fees
1,To monitor emails calls other communications and activities on your account
0,For Fixed Term Investments only whole numbers of Notes and/or Securities can be cashed in
1,Your assets guarantee repayment of all obligations
0,The usernames you see in the Revolut app can look similar to other usernames and are able to be changed by individual users
0,BACS Direct Debits are collected from your Wise Account based on a consent you have given in the past
1,In such circumstances we may elect to sell the residual entitlement and retain the proceeds
0,We facilitate your payment of this fee to Santander UK plc as your agent for onward payment to the Model Portfolio Manager
0,For example these rules might say that where a particular investment held in your Portfolio is outside a set percentage of its proportion in comparison to the relevant Model Portfolio your Portfolio is rebalanced back to reference this Model Portfolio
0,Fraudsters use various methods such as searching in dustbins to obtain personal information
0,These names and numbers are not verified by us or anyone else
1,Paper statement fees apply unless enrolled in eStatements
0,the amount of the payment in question was higher than what you reasonably expected to pay
0,Sometimes a cheque will bounce after we've credited it to your account
0,Once you've given consent you can't withdraw it
0,The amount you get back will reflect any increase or decrease in the value of your investment during that period and any ongoing fees incurred
0,We’ll collect most of this directly during the application journey
1,Account maintenance fees may apply depending on account activity and balance thresholds
0,We are not liable for business losses
0,Extra Conditions covering both EEA Payments and International Payments also apply
0,Following this appointment the Model Portfolio Manager will provide us with instructions for each Model Portfolio and its related Rebalancing Rules
0,We can limit the amount of money you can send from your account using Online or Mobile Banking or ask you to contact us for payments that require additional authorisation
0,This means for example that you can’t use any of the Account Investments as security for any borrowing or other money that you owe
1,You agree that you will not file a class action or participate in a class action against us
0,Definitions There may be additional definitions in each section of these Terms and Conditions
0,Alternatively we’ll cash in relevant Account Investments before the transfer
1,We can seize your assets without notice
0,You must tell us straight away if you change either your postal or email address and we may ask you to confirm it in writing
0,Wise holds your funds in permissible investments in accordance with applicable laws
0,You can contact our Customer Support team for more information about these limits
0,Consequently payments made with intervals of more than 13 months will be disregarded
0,Other than for Special Access Accounts you can see details of all completed transactions online at any time
0,We will tell you whether we or an Associate is acting as principal or agent and provide you with any relevant disclosures before any deal is concluded
0,If the owner's account is closed or locked you will not be able to access the funds in the Group Pocket
0,Wise will credit your Wise Account once they have received your funds
0,We’ll never increase the interest rate or the amount of your monthly repayment
0,For example other banks may charge you for sending money to your Monzo account
0,If you no longer wish to have the Model Portfolio Manager managing the Model Portfolios which Your Portfolio references this Service will terminate so that you hold Your Portfolio Assets directly on the Hub
0,If the total amount of interest received exceeds any Personal Savings Allowance tax may have to be paid at the applicable rate directly to HM Revenue & Customs
0,We will notify you of the guaranteed rate and the period during which we are offering that rate (the Guaranteed Period) when you create your Money Transfer
0,Please refer to paragraph 12 of the General Terms for detail of the client money arrangements
0,The Model Portfolio Manager does not manage your specific collection of investments/cash and has no access to or visibility of your portfolio
0,This means that you can't cancel any payment which you ask us to make instantly like an Instant Transfer or a currency exchange
0,We can change these terms
0,You cannot remove obscure or alter any notice of Wise's trademarks or other Intellectual Property
1,The customer agrees to waive any claims against the bank for damages resulting from disruptions in online banking services due to technical issues
1,Users of this investment platform relinquish all rights to claim compensation for losses incurred due to market fluctuations or investment risks
1,We may periodically review your account and adjust your overdraft limit without your consent
0,We will never ask you for your password
0,You must be 16 years of age or over to pay into a cash ISA
0,You can arrange for your Platform Service Fee to be paid by variable Direct Debit
0,Safeguarding helps protect you if we were to become insolvent
0,We must be satisfied with your identity and may refuse instructions if we have doubts
1,If we take any or all of these steps we might charge you our reasonable costs for doing so
0,Please see paragraph 26.3 for further information on the contractual obligations that we may owe to you in relation to our role as broker for this Service
0,We recommend you check with your Old Bank to understand if this applies your Old Bank account before you decide to use the switch service
0,We reserve the right to refuse any currency conversion order if the conditions set out in this Agreement have not been met
0,Such steps will include serving any notice or obtaining a court order if required by law
0,Paragraph 21 of the General Terms sets out our liability in relation to the Hub and its accounts
0,if applicable we or the person you agreed to pay have given you information on the payment in question at least four weeks before the due date of that payment
0,This may mean that the amount allocated to you is rounded up or down to the nearest penny
0,If you are unsure about the suitability of an Investment for your circumstances you should seek independent financial advice
0,Full details of all fees and charges are set out in these General Terms and Conditions and the Key Facts Document
0,The proceeds from your ISA will form part of your estate for the purposes of calculating any inheritance tax due
0,For all other changes or additions we’ll give you at least 30 days’ notice
0,Money paid into cash in your ISA counts towards your annual ISA limit
1,This will affect your credit rating and might make it more difficult for you to borrow in future
0,These Terms and Conditions set out the agreement between you and us SIM for the services we provide you
1,We are not liable for any errors in credit reporting beyond our control
0,We may use the services of an Associate Company to carry out administrative duties relating to your ISA and pass all appropriate information to them
0,The UK Financial Services Compensation Scheme does not apply as your Card is linked to your Wise Account which is an electronic money account and not a bank account
1,Fees subject to change without notice
0,Any advance instruction to do this for the next tax year may be based on this year’s limit if next year’s limit hasn’t been announced yet or hasn’t been updated on our system
1,You are responsible for all legal fees regardless of dispute outcome
0,The number of Pay-out Methods made available to you will depend on a few factors including where you live and your verification status with us
1,Terms and conditions are subject to revision without notice
1,Automatic renewal clauses may be subject to change based on market conditions
0,Refunds from merchants may be in an amount the same or less than the amount of the corresponding debit
0,Protecting your chequebooks cards PINs Personal Security Details and selected personal information is crucial to prevent fraud and protect your account
0,We may also close or suspend your current account if it has been inactive for some time
0,Personal data about other named applicants
1,Replacement card fee: fifteen dollars
0,it is allowed by the Rules and Regulations
0,API Partner means a business we have partnered with for Wise to offer our Services through their website mobile application or similar
0,We will always tell you about them and tell you how much they cost in the Revolut app before you make a payment
0,If you end this agreement all payment redirection activities will stop
0,Any money removed from your ISA will lose its tax-efficient status
0,You can change or cancel alerts at any time through Online Banking in branch or by calling us
0,Always use strong passwords for example ones that use a mixture of letters numbers and symbols
1,After these 60 days you will no longer be entitled to any free payments that your plan entitled you to while your account was open
0,This applies to us (SIM) however please note that in the event of the insolvency of any of the Providers you may not be covered by the FSCS
0,If one of you dies the Account Investments belongs to the remaining holder
0,If you no longer wish to have Your Portfolio referencing a Model Portfolio you can terminate the Service at any time by contacting your Adviser
0,You must ensure the information you provide to us is correct
0,We will let you know at the time of adding money if there is a limit
0,Money paid into a cash Junior ISA goes into a deposit account in the Child’s name with Santander UK plc
1,We are not obligated to notify you before paying an overdraft item
1,Fluctuations in interest possible due to market changes
0,Any notice under these Terms and Conditions must be sent to Santander UK plc ISA Customer Services PO Box 1112 9 Nelson Street Bradford BD1 9NR
1,We shall not be held liable for any indirect incidental or punitive damages
0,The headings in these Terms and Conditions and the Additional Terms are for convenience only and will not affect their interpretation
0,Capital Gains Tax may arise when you cash in all or part of your investment your Fixed Term Investment matures or if you switch between Funds
0,Your money is deposited in Great British Pounds
0,Wise reserves all other rights
0,Contract notes will not be sent to you for any instructions that we execute in relation to Your Portfolios
0,No person other than you and us will have any right under the Contracts (Rights of Third Parties) Act 1999 to enforce any of these Terms and Conditions or the Additional Terms
0,We try to keep our payments free
0,You will be charged a Cash Fee for all Advances
0,Do not write down or record your PIN Personal Security Details or personal information on your card or anything kept with it or on any documents relating to your account
0,If we are unable to contact you beforehand where possible we will do so as soon as we can afterwards
1,We can change our policies with immediate effect
0,Under the Regulations we can take up to 30 days to process your instruction in relation to your ISA
1,Cash withdrawal fee from a Santander cash machine in Spain using a cash card % of the value minimum £1.99
0,All fees are inclusive of VAT where this is payable and this will be indicated in the relevant document listed below
0,Unless we are unable to contact you or there is a legal reason or other circumstances beyond our control preventing us from doing so we will tell you before taking this action and provide our reasons for doing so
0,Details of how you can pay into your ISA are included in the Key Facts Document
0,If you hold an Investment Account we will not ordinarily tell you about any shareholder and/or unitholder meetings that you can attend
1,Our investment products are subject to change based on market conditions
0,You should also advise the recipient
0,The Specific Conditions are provided to you when you open your account within the Key Facts Document
1,We may charge you a variable fee during periods of potential heightened volatility or unpredictability in the foreign exchange market as determined by Wise
0,You can add money to your account using a card registered with us (your stored card) bank transfer or by cash
0,This process may also occur for your Portfolio if the Model Portfolio Manager determines in its discretion that a manual Rebalancing should occur
0,You can always see the most current version of this Agreement on our Website
0,We may be legally obliged to disclose information about you and your Account Investments to HMRC who may in turn pass this on to other tax authorities in line with international agreements or treaties that may be in force
0,This process can have the following consequences:
0,We collect process share and retain your information because you have signed the Current Account Switch Agreement and requested a switch
1,You waive the right to participate in a class action
0,To use the funds held in a Jar you must transfer the funds out of the Jar back into your Wise Account
0,or c we decide that providing the Hub or managing a particular account on the Hub has stopped being commercially worthwhile for us
0,facilitates the payment of certain fees regarding this Service
0,When we carry out a search at the credit reference agencies they’ll place a footprint on your credit file
0,Nothing in Condition 4 in Section 2B.1 limits your rights under the Direct Debit Guarantee Scheme
0,Receiving money sent using the Faster Payment Scheme The money will usually be available to you immediately after it is received
0,We might also offer this option on Balance Transfers that are or are shortly to be out of their promotional period
0,You can cancel your account within the first 14 days of opening or close it at any other time by contacting us
1,We may also change interest rates fees and charges including removing or adding fees or charges and other terms
0,We may return the out of date cheque or a copy of the out of date cheque to you
0,We can give the police and other banks that are involved any information necessary to enable them to carry out their investigations
0,Object to us using your information but only where we no longer need to process it
0,Except for any amount we keep under Condition 7 in Section 2D we will pay the proceeds of your ISA to you
0,However if you think a BACS Direct Debit has been taken from your Wise Account in error you can ask us to refund it within 8 weeks of it being paid
1,Inactivity fees may be assessed on accounts with no activity for an extended period
0,You give us any information we reasonably require to operate your portfolio
0,If you wish to make a complaint please contact us as soon as possible at the address shown on your loan agreement using the reference 'complaint'
1,Force majeure events exempt us from liability
0,Card transfers are sent instantly and should arrive within 30 minutes
0,This is in addition to our liability to you in the General section of these Terms and Conditions and in the Online Banking Terms and Conditions
0,Alipay payments are completed in near real-time
0,Registered Contact the person who manages the cash JISA
0,If the account is over the Credit Limit by more than £12 at any time during a statement period a £12 charge will apply
1,We may adjust your credit limit based on internal reviews
0,Unless the court order applicable law regulatory requirement or other legal process requires otherwise we will attempt to notify you of these actions using the contact information that you have provided to us
0,You may not use your Revolut Card to trade in foreign currencies for speculative purposes
0,We’ll give you three months’ written notice if we decide to stop providing a particular account in your Hub Account because
0,This agreement and everything that happens in relation to this agreement before it is made are governed by the laws and subject to the non-exclusive jurisdiction of the courts of England and Wales
1,Wire transfer fees vary depending on the destination and amount
0,You confirm that you are authorised to access and transmit funds from your card account
0,The Key Facts Document or the Fee Information Document will have details on whether these charges apply to your account
1,This means that if you provide an incorrect account number your funds will most likely go to the wrong account
1,This agreement will automatically renew for successive one-year periods unless either party provides written notice of termination at least 30 days prior to the renewal date
